24522	42	28	37	26
30984	42	28	38	26
46079	42	29	38	26
11684	42	30	38	26
18375	42	30	38	27
47431	42	30	38	28
8360	42	30	39	28
2409	42	30	40	28
24880	43	30	40	28
23078	44	30	40	28
27538	45	30	40	28
27071	45	30	40	29
21181	46	30	40	29
20660	47	30	40	29
43237	48	30	40	29
22007	48	30	40	30
29298	48	30	40	31
9557	48	30	40	32
35961	49	30	40	32
38226	50	30	40	32
21520	50	30	41	32
46378	51	30	41	32
40177	51	30	41	33
35858	51	30	42	33
42260	51	30	43	33
47382	51	30	43	34
34861	51	31	43	34
25858	51	31	43	35
25913	51	31	43	36
21923	51	31	44	36
25579	51	31	44	37
25562	52	31	44	37
37330	53	31	44	37
2588	53	31	45	37
16860	53	31	45	38
37037	53	31	46	38
44278	53	32	46	38
24433	54	32	46	38
5486	54	32	47	38
10655	55	32	47	38
20543	56	32	47	38
33170	56	32	48	38
40776	56	33	48	38
39107	56	34	48	38
37620	57	34	48	38
45311	58	34	48	38
18944	58	34	48	39
36791	58	34	49	39
39072	58	34	49	40
39585	59	34	49	40
39013	60	34	49	40
45199	61	34	49	40
2146	62	34	49	40
36304	62	34	49	41
21935	63	34	49	41
26861	63	34	49	42
26726	64	34	49	42
36805	64	35	49	42
31371	64	36	49	42
26799	64	37	49	42
21490	64	37	50	42
15975	64	38	50	42
45570	64	38	51	42
26667	64	38	51	43
43054	65	38	51	43
37099	66	38	51	43
1055	66	38	52	43
35415	66	38	53	43
29303	66	39	53	43
35802	66	39	54	43
9719	66	39	55	43
39323	66	39	56	43
620	66	39	57	43
46512	66	39	57	44
29836	66	40	57	44
33525	66	40	57	45
29107	67	40	57	45
19690	67	40	58	45
4875	67	40	58	46
22191	67	40	58	47
8400	68	40	58	47
2048	68	40	58	48
38859	68	40	58	49
8007	68	40	59	49
34788	68	41	59	49
42200	69	41	59	49
47456	69	41	59	50
1769	69	41	59	51
1742	69	41	60	51
39196	69	41	61	51
39040	69	42	61	51
39060	69	42	61	52
34761	69	43	61	52
42459	70	43	61	52
46953	70	43	61	53
3224	70	43	62	53
34744	70	43	63	53
2838	70	43	64	53
38601	71	43	64	53
33490	72	43	64	53
20229	73	43	64	53
4274	73	44	64	53
40686	73	45	64	53
16089	73	46	64	53
10991	73	47	64	53
21739	73	47	65	53
6036	74	47	65	53
5581	74	47	66	53
8027	74	48	66	53
6909	74	48	67	53
39807	74	48	68	53
43728	74	49	68	53
12253	74	50	68	53
14874	74	50	69	53
2232	75	50	69	53
25438	75	50	69	54
1762	75	50	70	54
13222	75	50	71	54
20261	75	50	72	54
20471	76	50	72	54
20671	76	51	72	54
10011	76	51	73	54
40648	77	51	73	54
35983	77	52	73	54
25807	77	52	73	55
1203	78	52	73	55
45662	78	53	73	55
47150	78	53	74	55
39536	78	54	74	55
31431	78	55	74	55
42640	78	55	75	55
41424	78	55	75	56
23918	78	55	75	57
24820	79	55	75	57
42129	79	55	76	57
48023	79	55	76	58
7050	80	55	76	58
18442	80	55	77	58
22334	81	55	77	58
24935	81	55	78	58
21330	81	56	78	58
34910	81	57	78	58
39137	81	58	78	58
39144	82	58	78	58
36154	83	58	78	58
105	83	58	79	58
6921	84	58	79	58
27402	84	58	80	58
42184	84	59	80	58
39122	84	60	80	58
15953	85	60	80	58
1596	85	60	81	58
43342	86	60	81	58
12387	87	60	81	58
19208	88	60	81	58
20374	88	61	81	58
17285	89	61	81	58
44623	89	61	82	58
40561	89	61	82	59
36835	90	61	82	59
39149	90	61	83	59
41866	90	61	83	60
1122	91	61	83	60
25758	92	61	83	60
17752	92	61	84	60
42577	93	61	84	60
203	94	61	84	60
26394	94	61	84	61
27751	95	61	84	61
9562	95	62	84	61
20827	95	62	85	61
43921	96	62	85	61
11895	97	62	85	61
39666	97	62	86	61
45475	98	62	86	61
12275	98	62	87	61
22371	99	62	87	61
2451	100	62	87	61
41144	100	63	87	61
4121	100	64	87	61
42568	101	64	87	61
42860	101	65	87	61
15630	102	65	87	61
36566	103	65	87	61
368	103	65	88	61
36182	103	65	89	61
30670	104	65	89	61
42076	104	65	90	61
26217	104	65	90	62
11871	105	65	90	62
28896	105	66	90	62
11622	105	66	91	62
44075	105	67	91	62
38272	106	67	91	62
8159	106	67	92	62
8271	107	67	92	62
26439	107	68	92	62
30312	107	68	93	62
7984	107	68	93	63
13559	108	68	93	63
3818	108	69	93	63
24453	109	69	93	63
26168	109	69	93	64
45756	109	69	94	64
18002	110	69	94	64
1215	110	69	95	64
23114	111	69	95	64
1354	111	70	95	64
17135	111	70	95	65
12494	112	70	95	65
20201	113	70	95	65
20627	113	71	95	65
26489	113	71	96	65
33279	113	71	96	66
25285	114	71	96	66
9073	114	72	96	66
26012	114	72	97	66
36952	114	72	98	66
27799	114	73	98	66
34070	115	73	98	66
29328	115	73	98	67
21101	116	73	98	67
26994	116	73	98	68
28713	116	73	99	68
36494	117	73	99	68
46162	117	74	99	68
92	117	74	99	69
28015	117	74	99	70
43140	117	74	100	70
38700	118	74	100	70
2432	119	74	100	70
2763	120	74	100	70
23007	121	74	100	70
7750	121	74	101	70
26259	121	74	102	70
33136	121	74	103	70
36431	121	74	103	71
47789	122	74	103	71
23843	122	75	103	71
43621	123	75	103	71
26310	124	75	103	71
8466	124	76	103	71
41655	125	76	103	71
27559	126	76	103	71
12020	126	76	104	71
20386	126	77	104	71
27804	126	77	104	72
39050	126	77	105	72
8426	126	77	106	72
8175	127	77	106	72
9278	127	77	106	73
11828	127	77	107	73
42278	127	78	107	73
38416	127	79	107	73
33926	128	79	107	73
41668	129	79	107	73
18477	130	79	107	73
27672	130	80	107	73
36760	131	80	107	73
24523	132	80	107	73
47734	132	81	107	73
7391	132	81	108	73
25030	132	81	109	73
21125	132	81	110	73
46197	132	81	111	73
41825	132	81	112	73
44713	132	82	112	73
43165	132	82	113	73
30985	133	82	113	73
46080	134	82	113	73
11685	135	82	113	73
18376	136	82	113	73
959	136	83	113	73
25068	136	84	113	73
47432	137	84	113	73
40393	137	84	113	74
8361	138	84	113	74
2410	139	84	113	74
330	139	84	113	75
13359	139	85	113	75
41812	139	85	114	75
24881	140	85	114	75
7370	140	85	115	75
15447	140	86	115	75
46799	140	86	116	75
23974	140	86	116	76
23079	141	86	116	76
24103	141	86	116	77
27539	142	86	116	77
27072	143	86	116	77
45923	143	87	116	77
25002	143	87	117	77
37153	143	87	118	77
21182	144	87	118	77
20661	145	87	118	77
4034	145	87	119	77
20451	145	87	120	77
18099	145	88	120	77
36474	145	88	121	77
43238	146	88	121	77
1811	146	88	122	77
44565	146	88	122	78
26359	146	89	122	78
22008	147	89	122	78
7867	147	89	123	78
22255	147	89	124	78
33	147	89	125	78
22363	147	89	126	78
36829	147	90	126	78
2227	147	90	127	78
29299	148	90	127	78
9558	149	90	127	78
44071	149	91	127	78
8462	149	91	127	79
46805	149	91	127	80
38370	149	92	127	80
35962	150	92	127	80
38227	151	92	127	80
21521	152	92	127	80
21049	152	92	127	81
46379	153	92	127	81
40178	154	92	127	81
25092	154	92	128	81
42674	154	92	128	82
26246	154	92	129	82
35859	155	92	129	82
42261	156	92	129	82
20892	156	93	129	82
46816	156	93	129	83
47383	157	93	129	83
34862	158	93	129	83
25859	159	93	129	83
25914	160	93	129	83
39551	160	94	129	83
45101	160	94	129	84
1780	160	94	129	85
36159	160	94	130	85
36231	160	94	130	86
21924	161	94	130	86
25580	162	94	130	86
25563	163	94	130	86
37331	164	94	130	86
29555	164	94	130	87
13447	164	94	131	87
864	164	94	132	87
2589	165	94	132	87
42614	165	94	133	87
16861	166	94	133	87
37038	167	94	133	87
44279	168	94	133	87
9953	168	94	133	88
20502	168	94	134	88
24434	169	94	134	88
5487	170	94	134	88
10656	171	94	134	88
20544	172	94	134	88
33171	173	94	134	88
40777	174	94	134	88
18873	174	94	135	88
39108	175	94	135	88
37621	176	94	135	88
5026	176	94	136	88
31752	176	95	136	88
32980	176	96	136	88
29717	176	96	137	88
45312	177	96	137	88
22091	177	97	137	88
11903	177	97	138	88
18945	178	97	138	88
16128	178	97	139	88
13790	178	97	140	88
44727	178	97	141	88
36792	179	97	141	88
8554	179	97	142	88
39073	180	97	142	88
15824	180	98	142	88
39586	181	98	142	88
39014	182	98	142	88
33258	182	98	143	88
45200	183	98	143	88
6277	183	98	143	89
2147	184	98	143	89
18123	184	99	143	89
36305	185	99	143	89
21936	186	99	143	89
26862	187	99	143	89
26727	188	99	143	89
34185	188	99	144	89
39531	188	100	144	89
38086	188	101	144	89
40730	188	102	144	89
38877	188	102	144	90
36806	189	102	144	90
31372	190	102	144	90
26800	191	102	144	90
38288	191	102	144	91
17527	191	102	145	91
21491	192	102	145	91
31588	192	102	146	91
15871	192	102	147	91
15976	193	102	147	91
43793	193	102	148	91
45571	194	102	148	91
17782	194	102	149	91
42437	194	102	149	92
42937	194	103	149	92
24038	194	103	150	92
26668	195	103	150	92
31666	195	103	150	93
43444	195	103	151	93
43055	196	103	151	93
37100	197	103	151	93
26515	197	104	151	93
45656	197	104	151	94
42167	197	104	151	95
1056	198	104	151	95
35416	199	104	151	95
5561	199	104	152	95
21394	199	104	153	95
29304	200	104	153	95
35803	201	104	153	95
13123	201	104	154	95
46809	201	105	154	95
9720	202	105	154	95
39324	203	105	154	95
621	204	105	154	95
46513	205	105	154	95
29837	206	105	154	95
33526	207	105	154	95
518	207	105	155	95
29108	208	105	155	95
4350	208	105	155	96
15462	208	105	156	96
47024	208	105	157	96
39216	208	105	158	96
16296	208	105	158	97
17841	208	106	158	97
19075	208	106	159	97
19691	209	106	159	97
4876	210	106	159	97
22192	211	106	159	97
8401	212	106	159	97
43849	212	106	160	97
2049	213	106	160	97
38860	214	106	160	97
31832	214	107	160	97
8008	215	107	160	97
22450	215	107	161	97
31118	215	108	161	97
34789	216	108	161	97
44391	216	109	161	97
42201	217	109	161	97
29501	217	109	161	98
47457	218	109	161	98
1770	219	109	161	98
5759	219	109	162	98
26235	219	109	162	99
1743	220	109	162	99
24846	220	109	163	99
20817	220	109	164	99
20397	220	109	165	99
46622	220	109	166	99
20271	220	109	167	99
115	220	109	168	99
39197	221	109	168	99
42593	221	109	169	99
14749	221	110	169	99
39041	222	110	169	99
39061	223	110	169	99
34762	224	110	169	99
24728	224	111	169	99
7660	224	111	170	99
42460	225	111	170	99
46954	226	111	170	99
4321	226	111	171	99
38374	226	112	171	99
42152	226	112	172	99
32914	226	113	172	99
3225	227	113	172	99
16876	227	113	173	99
34745	228	113	173	99
41759	228	113	174	99
12155	228	114	174	99
2839	229	114	174	99
38602	230	114	174	99
18238	230	114	175	99
33491	231	114	175	99
42694	231	114	175	100
40030	231	115	175	100
20230	232	115	175	100
4275	233	115	175	100
40687	234	115	175	100
16090	235	115	175	100
38171	235	115	175	101
10992	236	115	175	101
45458	236	116	175	101
20772	236	116	176	101
21740	237	116	176	101
6037	238	116	176	101
13897	238	116	177	101
9806	238	116	178	101
5582	239	116	178	101
8028	240	116	178	101
6910	241	116	178	101
18227	241	117	178	101
643	241	117	179	101
39808	242	117	179	101
43729	243	117	179	101
31626	243	117	179	102
12254	244	117	179	102
14875	245	117	179	102
2233	246	117	179	102
40534	246	117	180	102
2692	246	117	180	103
18455	246	117	180	104
29689	246	117	180	105
38934	246	118	180	105
25439	247	118	180	105
1763	248	118	180	105
13223	249	118	180	105
36070	249	118	181	105
20262	250	118	181	105
39943	250	119	181	105
20472	251	119	181	105
24354	251	120	181	105
37232	251	121	181	105
46686	251	121	181	106
16368	251	121	182	106
18776	251	121	183	106
20672	252	121	183	106
10012	253	121	183	106
43486	253	121	184	106
24640	253	121	185	106
22578	253	121	186	106
40649	254	121	186	106
35984	255	121	186	106
25808	256	121	186	106
1204	257	121	186	106
34459	257	121	186	107
26134	257	121	186	108
47966	257	122	186	108
43001	257	122	187	108
45663	258	122	187	108
32896	258	122	188	108
23576	258	122	188	109
37370	258	122	188	110
26961	258	122	188	111
39462	258	123	188	111
47151	259	123	188	111
29659	259	123	188	112
39537	260	123	188	112
31432	261	123	188	112
42641	262	123	188	112
41425	263	123	188	112
23919	264	123	188	112
29993	264	123	189	112
28777	264	124	189	112
26240	264	124	190	112
18174	264	125	190	112
44943	264	126	190	112
14931	264	126	191	112
24821	265	126	191	112
42130	266	126	191	112
48024	267	126	191	112
7337	267	126	192	112
27944	267	127	192	112
32534	267	128	192	112
30846	267	128	193	112
43313	267	129	193	112
10144	267	129	194	112
7051	268	129	194	112
8132	268	129	195	112
30059	268	129	196	112
18443	269	129	196	112
22335	270	129	196	112
42626	270	129	196	113
27904	270	130	196	113
24936	271	130	196	113
21331	272	130	196	113
45642	272	131	196	113
14112	272	132	196	113
34911	273	132	196	113
39138	274	132	196	113
35798	274	133	196	113
27398	274	133	197	113
39145	275	133	197	113
36155	276	133	197	113
29713	276	133	197	114
5755	276	134	197	114
106	277	134	197	114
41373	277	134	197	115
43742	277	134	198	115
43544	277	135	198	115
47743	277	135	198	116
42040	277	135	199	116
42557	277	135	199	117
6922	278	135	199	117
7279	278	135	200	117
44461	278	136	200	117
41979	278	137	200	117
33950	278	138	200	117
35940	278	138	201	117
45930	278	139	201	117
11653	278	139	202	117
27403	279	139	202	117
4209	279	139	203	117
833	279	139	204	117
42185	280	139	204	117
39123	281	139	204	117
26847	281	140	204	117
15954	282	140	204	117
1597	283	140	204	117
9080	283	140	204	118
27987	283	140	205	118
43007	283	141	205	118
43343	284	141	205	118
6830	284	141	206	118
12388	285	141	206	118
30723	285	141	206	119
2713	285	141	207	119
18114	285	142	207	119
19676	285	142	208	119
11819	285	142	209	119
43156	285	142	209	120
41161	285	142	209	121
1730	285	143	209	121
45741	285	143	210	121
36946	285	143	210	122
11402	285	143	211	122
42711	285	143	212	122
19408	285	143	213	122
1469	285	144	213	122
5347	285	145	213	122
43217	285	145	214	122
2273	285	145	215	122
19209	286	145	215	122
1853	286	145	216	122
8501	286	145	217	122
7312	286	145	218	122
40288	286	146	218	122
20375	287	146	218	122
17286	288	146	218	122
44624	289	146	218	122
23316	289	146	218	123
4263	289	146	219	123
44308	289	146	220	123
18051	289	146	221	123
26555	289	146	222	123
24680	289	146	223	123
3180	289	146	224	123
43613	289	147	224	123
42620	289	147	225	123
28194	289	147	225	124
14223	289	147	226	124
38100	289	147	226	125
7207	289	147	227	125
40562	290	147	227	125
12134	290	147	227	126
40482	290	147	228	126
41686	290	148	228	126
36836	291	148	228	126
38061	291	148	229	126
39150	292	148	229	126
41867	293	148	229	126
33410	293	148	229	127
34387	293	148	229	128
19657	293	148	229	129
47679	293	148	230	129
47050	293	148	231	129
38153	293	148	232	129
37788	293	148	232	130
1123	294	148	232	130
11540	294	148	233	130
25759	295	148	233	130
43574	295	148	233	131
17753	296	148	233	131
42578	297	148	233	131
40882	297	148	233	132
670	297	149	233	132
204	298	149	233	132
46250	298	150	233	132
18532	298	150	234	132
34933	298	150	235	132
26395	299	150	235	132
27752	300	150	235	132
41520	300	150	235	133
35011	300	150	235	134
9563	301	150	235	134
15243	301	150	236	134
19721	301	150	237	134
43672	301	150	238	134
658	301	151	238	134
20828	302	151	238	134
46064	302	152	238	134
42652	302	152	238	135
43922	303	152	238	135
38204	303	152	238	136
11896	304	152	238	136
39667	305	152	238	136
10736	305	152	238	137
45476	306	152	238	137
12276	307	152	238	137
2197	307	152	239	137
6767	307	153	239	137
22372	308	153	239	137
41526	308	154	239	137
35496	308	155	239	137
2452	309	155	239	137
41145	310	155	239	137
41054	310	155	240	137
130	310	155	241	137
8545	310	155	241	138
5836	310	155	242	138
38119	310	156	242	138
4122	311	156	242	138
42569	312	156	242	138
42861	313	156	242	138
48252	313	156	243	138
1193	313	156	243	139
10399	313	156	244	139
10709	313	156	245	139
45021	313	156	246	139
6842	313	157	246	139
28041	313	157	247	139
43895	313	157	248	139
20330	313	157	249	139
42299	313	157	250	139
15631	314	157	250	139
40247	314	158	250	139
35966	314	159	250	139
36567	315	159	250	139
25499	315	159	251	139
43559	315	159	251	140
46190	315	159	251	141
18362	315	159	252	141
22622	315	159	252	142
369	316	159	252	142
40851	316	159	253	142
1965	316	159	254	142
44139	316	160	254	142
37457	316	160	255	142
27477	316	161	255	142
25155	316	161	255	143
110	316	161	256	143
8140	316	161	256	144
45232	316	162	256	144
21703	316	162	256	145
15510	316	162	256	146
26874	316	163	256	146
36183	317	163	256	146
41766	317	164	256	146
40265	317	164	257	146
30671	318	164	257	146
42077	319	164	257	146
41322	319	165	257	146
26218	320	165	257	146
11872	321	165	257	146
17958	321	166	257	146
13638	321	167	257	146
28897	322	167	257	146
34075	322	167	257	147
20182	322	168	257	147
11623	323	168	257	147
6096	323	168	257	148
31263	323	168	258	148
43751	323	169	258	148
18497	323	169	258	149
20791	323	170	258	149
32612	323	170	259	149
44326	323	171	259	149
44076	324	171	259	149
3748	324	171	260	149
6740	324	171	261	149
31063	324	171	262	149
344	324	171	263	149
19129	324	171	264	149
9476	324	171	265	149
38273	325	171	265	149
8160	326	171	265	149
8145	326	171	266	149
1748	326	171	267	149
20728	326	171	268	149
8272	327	171	268	149
2177	327	171	268	150
7964	327	171	269	150
33178	327	171	270	150
15881	327	172	270	150
11372	327	172	271	150
8119	327	173	271	150
44163	327	174	271	150
27961	327	174	272	150
47101	327	175	272	150
26440	328	175	272	150
27365	328	175	273	150
30313	329	175	273	150
7985	330	175	273	150
13344	330	175	273	151
13560	331	175	273	151
8984	331	175	274	151
13161	331	175	275	151
25771	331	176	275	151
8294	331	176	276	151
28833	331	176	276	152
37574	331	176	276	153
46504	331	176	276	154
31512	331	177	276	154
3819	332	177	276	154
18681	332	177	277	154
24454	333	177	277	154
26169	334	177	277	154
9377	334	177	278	154
45757	335	177	278	154
1330	335	178	278	154
32519	335	179	278	154
10800	335	180	278	154
18003	336	180	278	154
1216	337	180	278	154
22785	337	180	278	155
23115	338	180	278	155
6245	338	180	279	155
29081	338	181	279	155
13117	338	181	280	155
1355	339	181	280	155
17136	340	181	280	155
10641	340	181	281	155
31307	340	181	282	155
19433	340	181	283	155
12495	341	181	283	155
20202	342	181	283	155
34769	342	181	283	156
20628	343	181	283	156
47597	343	182	283	156
38835	343	182	283	157
26490	344	182	283	157
33280	345	182	283	157
25286	346	182	283	157
48015	346	182	284	157
2962	346	182	285	157
10111	346	182	286	157
9074	347	182	286	157
8195	347	183	286	157
38921	347	184	286	157
38505	347	185	286	157
26013	348	185	286	157
36953	349	185	286	157
39008	349	186	286	157
25854	349	186	286	158
27800	350	186	286	158
42163	350	186	287	158
23312	350	187	287	158
37784	350	187	287	159
34071	351	187	287	159
29329	352	187	287	159
21102	353	187	287	159
38239	353	187	287	160
26995	354	187	287	160
22590	354	187	288	160
28714	355	187	288	160
25234	355	187	288	161
23608	355	187	289	161
23286	355	187	289	162
36495	356	187	289	162
23828	356	187	290	162
36983	356	188	290	162
31365	356	189	290	162
47627	356	189	291	162
35758	356	189	291	163
6548	356	190	291	163
46163	357	190	291	163
38690	357	191	291	163
36616	357	192	291	163
22828	357	192	292	163
31273	357	192	293	163
93	358	192	293	163
43253	358	193	293	163
41615	358	194	293	163
44122	358	194	294	163
42137	358	195	294	163
28016	359	195	294	163
43141	360	195	294	163
44151	360	195	295	163
38701	361	195	295	163
41443	361	196	295	163
2433	362	196	295	163
38347	362	196	296	163
45152	362	196	296	164
43018	362	196	297	164
33125	362	196	298	164
47083	362	196	298	165
34367	362	196	298	166
47343	362	196	298	167
11726	362	196	299	167
11780	362	196	300	167
2764	363	196	300	167
23008	364	196	300	167
7751	365	196	300	167
26260	366	196	300	167
33137	367	196	300	167
37966	367	196	300	168
36432	368	196	300	168
32126	368	196	301	168
23499	368	196	301	169
15786	368	196	302	169
12770	368	197	302	169
38783	368	198	302	169
47790	369	198	302	169
41377	369	198	303	169
22740	369	198	304	169
23844	370	198	304	169
43622	371	198	304	169
47554	371	199	304	169
26311	372	199	304	169
33568	372	200	304	169
8467	373	200	304	169
41903	373	200	305	169
43261	373	200	306	169
40025	373	200	307	169
40242	373	200	308	169
43746	373	200	309	169
45669	373	201	309	169
39490	373	201	310	169
42002	373	202	310	169
41656	374	202	310	169
45499	374	202	311	169
23049	374	202	311	170
23338	374	202	312	170
28235	374	202	312	171
37401	374	202	313	171
27560	375	202	313	171
5039	375	202	314	171
17032	375	202	315	171
19388	375	202	316	171
26452	375	202	316	172
43089	375	202	317	172
12021	376	202	317	172
20033	376	202	318	172
21316	376	203	318	172
40377	376	203	318	173
19301	376	204	318	173
20387	377	204	318	173
16114	377	204	319	173
45578	377	204	320	173
27805	378	204	320	173
38633	378	205	320	173
11456	378	206	320	173
14125	378	206	320	174
30326	378	207	320	174
29333	378	207	320	175
39051	379	207	320	175
45161	379	208	320	175
8427	380	208	320	175
28847	380	208	320	176
31612	380	208	321	176
5317	380	208	321	177
12116	380	208	322	177
32312	380	209	322	177
8176	381	209	322	177
9279	382	209	322	177
32485	382	209	322	178
39774	382	209	323	178
8965	382	210	323	178
26635	382	210	323	179
11829	383	210	323	179
40710	383	211	323	179
13303	383	211	324	179
42279	384	211	324	179
42927	384	211	325	179
13501	384	211	326	179
21550	384	212	326	179
38417	385	212	326	179
33927	386	212	326	179
23643	386	212	326	180
41669	387	212	326	180
34450	387	212	327	180
17892	387	213	327	180
2253	387	213	328	180
18478	388	213	328	180
40210	388	213	328	181
27673	389	213	328	181
24587	389	214	328	181
37945	389	214	328	182
42868	389	214	329	182
26497	389	214	330	182
45088	389	215	330	182
9176	389	215	331	182
16942	389	215	332	182
36761	390	215	332	182
47665	390	216	332	182
24524	391	216	332	182
23880	391	216	332	183
47399	391	216	332	184
26484	391	216	332	185
22954	391	217	332	185
47735	392	217	332	185
26099	392	217	333	185
23249	392	217	333	186
7565	392	217	334	186
12013	392	218	334	186
6169	392	219	334	186
25985	392	219	335	186
7392	393	219	335	186
30757	393	219	335	187
32957	393	220	335	187
25031	394	220	335	187
24761	394	220	336	187
43455	394	221	336	187
21126	395	221	336	187
46198	396	221	336	187
46630	396	221	337	187
41826	397	221	337	187
44714	398	221	337	187
43166	399	221	337	187
26226	399	222	337	187
14037	399	222	337	188
14303	399	222	338	188
36662	399	222	339	188
30986	400	222	339	188
46081	401	222	339	188
33151	401	222	340	188
32705	401	222	340	189
46496	401	222	340	190
14046	401	223	340	190
11686	402	223	340	190
1932	402	223	341	190
15355	402	223	342	190
18377	403	223	342	190
44900	403	224	342	190
17588	403	224	342	191
26091	403	224	342	192
960	404	224	342	192
36195	404	225	342	192
3486	404	225	343	192
25069	405	225	343	192
1490	405	226	343	192
34494	405	226	344	192
47433	406	226	344	192
40394	407	226	344	192
14770	407	227	344	192
8362	408	227	344	192
16395	408	227	344	193
2411	409	227	344	193
331	410	227	344	193
13360	411	227	344	193
41298	411	228	344	193
43117	411	228	345	193
43815	411	229	345	193
41813	412	229	345	193
23737	412	230	345	193
30821	412	231	345	193
24882	413	231	345	193
2076	413	231	346	193
41085	413	231	346	194
8939	413	231	347	194
47188	413	231	348	194
7371	414	231	348	194
3578	414	232	348	194
23780	414	232	348	195
23033	414	233	348	195
15448	415	233	348	195
46800	416	233	348	195
38283	416	234	348	195
23975	417	234	348	195
24983	417	234	348	196
23080	418	234	348	196
21106	418	234	348	197
9672	418	234	349	197
24104	419	234	349	197
27540	420	234	349	197
27073	421	234	349	197
24050	421	234	349	198
35843	421	235	349	198
33794	421	235	350	198
25307	421	235	351	198
45924	422	235	351	198
23817	422	236	351	198
13050	422	236	352	198
29803	422	236	353	198
25003	423	236	353	198
12728	423	236	354	198
37154	424	236	354	198
48193	424	236	355	198
6261	424	237	355	198
21183	425	237	355	198
40662	425	237	356	198
12230	425	237	356	199
20662	426	237	356	199
4035	427	237	356	199
24619	427	237	356	200
19576	427	237	356	201
20452	428	237	356	201
12609	428	237	357	201
43548	428	237	358	201
37709	428	237	358	202
31085	428	237	359	202
34342	428	238	359	202
356	428	238	360	202
18100	429	238	360	202
36475	430	238	360	202
43239	431	238	360	202
22432	431	238	361	202
560	431	238	362	202
3772	431	238	363	202
33699	431	238	364	202
37873	431	238	364	203
1812	432	238	364	203
39084	432	239	364	203
44566	433	239	364	203
26360	434	239	364	203
6179	434	239	365	203
22009	435	239	365	203
46829	435	239	366	203
43906	435	239	366	204
7868	436	239	366	204
32620	436	239	366	205
44575	436	239	366	206
24851	436	239	367	206
1457	436	239	367	207
22256	437	239	367	207
28317	437	239	367	208
34	438	239	367	208
46580	438	240	367	208
36532	438	240	367	209
24066	438	240	368	209
4297	438	240	369	209
22364	439	240	369	209
38220	439	240	369	210
43337	439	241	369	210
36830	440	241	369	210
2228	441	241	369	210
199	441	242	369	210
29300	442	242	369	210
16086	442	242	370	210
10988	442	243	370	210
35980	442	244	370	210
34907	442	244	371	210
9559	443	244	371	210
44072	444	244	371	210
8463	445	244	371	210
38413	445	244	371	211
36826	445	245	371	211
20889	445	245	372	211
46806	446	245	372	211
38371	447	245	372	211
